date,hour,depth,value,variable
2020-06-19,7,0,19.875651666666666,temperature
2020-06-19,7,1,19.782306666666667,temperature
2020-06-19,7,2,19.80464,temperature
2020-06-19,7,3,18.98292,temperature
2020-06-19,7,4,17.273443333333333,temperature
2020-06-19,7,5,15.476566666666667,temperature
2020-06-19,7,6,7.29638575,temperature
2020-06-19,7,7,13.671431666666667,temperature
2020-06-19,7,8,12.630068333333334,temperature
2020-06-19,7,9,11.260295,temperature
2020-06-19,7,13,16.939316666666667,temperature
2020-06-20,7,0,20.453391666666665,temperature
2020-06-20,7,1,20.35905,temperature
2020-06-20,7,2,20.385458333333332,temperature
2020-06-20,7,3,19.048113333333333,temperature
2020-06-20,7,4,17.535745,temperature
2020-06-20,7,5,16.091368333333335,temperature
2020-06-20,7,6,7.55610525,temperature
2020-06-20,7,7,13.786153333333333,temperature
2020-06-20,7,8,12.602323333333334,temperature
2020-06-20,7,9,11.403855,temperature
2020-06-20,7,13,16.9753,temperature
2020-06-21,7,0,21.282073333333333,temperature
2020-06-21,7,1,20.937596666666668,temperature
2020-06-21,7,2,20.74275,temperature
2020-06-21,7,3,19.264185,temperature
2020-06-21,7,4,17.80260666666667,temperature
2020-06-21,7,5,16.130658333333333,temperature
2020-06-21,7,6,7.153386666666667,temperature
2020-06-21,7,7,13.448323333333333,temperature
2020-06-21,7,8,12.783716666666667,temperature
2020-06-21,7,9,11.719863333333333,temperature
2020-06-21,7,13,16.986395,temperature
2020-06-22,7,0,22.132503333333332,temperature
2020-06-22,7,1,21.537856666666666,temperature
2020-06-22,7,2,21.252466666666667,temperature
2020-06-22,7,3,19.24919166666667,temperature
2020-06-22,7,4,17.449188333333332,temperature
2020-06-22,7,5,16.51481,temperature
2020-06-22,7,6,7.4662975,temperature
2020-06-22,7,7,13.391528333333333,temperature
2020-06-22,7,8,12.384856666666666,temperature
2020-06-22,7,9,11.443945,temperature
2020-06-22,7,13,16.987768333333335,temperature
2020-06-23,7,0,22.704436666666666,temperature
2020-06-23,7,1,22.17012,temperature
2020-06-23,7,2,21.79414,temperature
2020-06-23,7,3,19.747813333333333,temperature
2020-06-23,7,4,18.016416666666665,temperature
2020-06-23,7,5,16.344571666666667,temperature
2020-06-23,7,6,7.2209433333333335,temperature
2020-06-23,7,7,13.568118333333334,temperature
2020-06-23,7,8,12.622895,temperature
2020-06-23,7,9,11.462256666666667,temperature
2020-06-23,7,13,16.981181666666664,temperature
2020-06-24,7,0,23.614903333333334,temperature
2020-06-24,7,1,23.517541666666666,temperature
2020-06-24,7,2,23.539794999999998,temperature
2020-06-24,7,3,19.932683333333333,temperature
2020-06-24,7,4,18.078303333333334,temperature
2020-06-24,7,5,16.611693333333335,temperature
2020-06-24,7,6,7.5329033333333335,temperature
2020-06-24,7,7,13.568096666666667,temperature
2020-06-24,7,8,12.325036666666666,temperature
2020-06-24,7,9,11.26745,temperature
2020-06-24,7,13,16.973258333333334,temperature
2020-06-25,7,0,24.141976666666665,temperature
2020-06-25,7,1,24.036528333333333,temperature
2020-06-25,7,2,24.046091666666666,temperature
2020-06-25,7,3,20.355703333333334,temperature
2020-06-25,7,4,18.423491666666667,temperature
2020-06-25,7,5,16.58759166666667,temperature
2020-06-25,7,6,7.335194166666667,temperature
2020-06-25,7,7,13.515948333333334,temperature
2020-06-25,7,8,12.714806666666666,temperature
2020-06-25,7,9,11.753413333333333,temperature
2020-06-25,7,13,16.95552,temperature
2020-06-26,7,0,24.506321666666665,temperature
2020-06-26,7,1,24.375863333333335,temperature
2020-06-26,7,1.5,23.156666666666666,temperature
2020-06-26,7,2,24.384588333333333,temperature
2020-06-26,7,3,20.395531666666667,temperature
2020-06-26,7,4,18.085338333333333,temperature
2020-06-26,7,5,16.450353333333332,temperature
2020-06-26,7,6,14.992016666666666,temperature
2020-06-26,7,7,13.71282,temperature
2020-06-26,7,8,12.643476666666666,temperature
2020-06-26,7,9,11.064061666666667,temperature
2020-06-26,7,13,16.988931666666666,temperature
2020-06-27,7,0,24.310724999999998,temperature
2020-06-27,7,1,24.216923333333334,temperature
2020-06-27,7,1.5,24.606666666666666,temperature
2020-06-27,7,2,24.242226666666667,temperature
2020-06-27,7,3,24.176223333333333,temperature
2020-06-27,7,4,18.569573333333334,temperature
2020-06-27,7,5,16.537616666666665,temperature
2020-06-27,7,6,14.452391666666667,temperature
2020-06-27,7,7,13.448395,temperature
2020-06-27,7,8,12.475728333333333,temperature
2020-06-27,7,9,11.38808,temperature
2020-06-27,7,13,16.969036666666668,temperature
2020-06-28,7,0,24.748565,temperature
2020-06-28,7,1,24.653958333333335,temperature
2020-06-28,7,1.5,24.90833333333333,temperature
2020-06-28,7,2,24.685811666666666,temperature
2020-06-28,7,3,21.164768333333335,temperature
2020-06-28,7,4,19.131011666666666,temperature
2020-06-28,7,5,16.784505,temperature
2020-06-28,7,6,14.850783333333334,temperature
2020-06-28,7,7,13.619993333333333,temperature
2020-06-28,7,8,12.535116666666667,temperature
2020-06-28,7,9,11.559674999999999,temperature
2020-06-28,7,13,16.941995,temperature
2020-06-29,7,0,23.733553333333333,temperature
2020-06-29,7,1,23.641396666666665,temperature
2020-06-29,7,1.5,24.386666666666667,temperature
2020-06-29,7,2,23.671319999999998,temperature
2020-06-29,7,3,23.619516666666666,temperature
2020-06-29,7,4,18.818733333333334,temperature
2020-06-29,7,5,16.895156666666665,temperature
2020-06-29,7,6,14.817556666666666,temperature
2020-06-29,7,7,13.296335000000001,temperature
2020-06-29,7,8,12.345686666666666,temperature
2020-06-29,7,9,11.411796666666667,temperature
2020-06-29,7,13,16.918106666666667,temperature
2020-06-30,7,0,25.31685,temperature
2020-06-30,7,1,25.211653333333334,temperature
2020-06-30,7,1.5,24.696666666666665,temperature
2020-06-30,7,2,25.232535,temperature
2020-06-30,7,3,22.13627,temperature
2020-06-30,7,4,19.360788333333332,temperature
2020-06-30,7,5,16.76161833333333,temperature
2020-06-30,7,6,14.890033333333333,temperature
2020-06-30,7,7,13.771815,temperature
2020-06-30,7,8,12.472405,temperature
2020-06-30,7,9,11.193725,temperature
2020-06-30,7,13,16.890135,temperature
2020-07-01,7,0,25.417291666666667,temperature
2020-07-01,7,1,25.092415,temperature
2020-07-01,7,1.5,24.585,temperature
2020-07-01,7,2,24.87501,temperature
2020-07-01,7,3,22.356830000000002,temperature
2020-07-01,7,4,19.128015,temperature
2020-07-01,7,5,17.053615,temperature
2020-07-01,7,6,14.929298333333334,temperature
2020-07-01,7,7,13.349643333333333,temperature
2020-07-01,7,8,12.458901666666666,temperature
2020-07-01,7,9,11.568591666666666,temperature
2020-07-01,7,13,16.861081666666667,temperature
2020-07-02,7,0,25.851608333333335,temperature
2020-07-02,7,1,25.74914,temperature
2020-07-02,7,1.5,24.776666666666667,temperature
2020-07-02,7,2,25.756933333333333,temperature
2020-07-02,7,3,22.45281,temperature
2020-07-02,7,4,19.823593333333335,temperature
2020-07-02,7,5,17.183206666666667,temperature
2020-07-02,7,6,14.875481666666667,temperature
2020-07-02,7,7,13.400605,temperature
2020-07-02,7,8,12.300695000000001,temperature
2020-07-02,7,9,11.449111666666667,temperature
2020-07-02,7,13,16.828911666666666,temperature
2020-07-03,7,1,26.341405,temperature
2020-07-03,7,1.5,25.351666666666667,temperature
2020-07-03,7,2,26.289778333333334,temperature
2020-07-03,7,3,23.236725,temperature
2020-07-03,7,4,19.383161666666666,temperature
2020-07-03,7,5,17.137851666666666,temperature
2020-07-03,7,6,15.302306666666667,temperature
2020-07-03,7,7,13.532038333333333,temperature
2020-07-03,7,8,12.428653333333333,temperature
2020-07-03,7,9,11.274766666666666,temperature
2020-07-03,7,13,16.754245,temperature
2020-07-04,7,1,27.158636666666666,temperature
2020-07-04,7,1.5,25.543333333333333,temperature
2020-07-04,7,2,26.490895,temperature
2020-07-04,7,3,23.457905,temperature
2020-07-04,7,4,19.583441666666666,temperature
2020-07-04,7,5,17.306861666666666,temperature
2020-07-04,7,6,15.012618333333334,temperature
2020-07-04,7,7,13.608509999999999,temperature
2020-07-04,7,8,12.372258333333333,temperature
2020-07-04,7,9,11.17896,temperature
2020-07-04,7,13,16.719891666666665,temperature
2020-07-05,7,1,27.575606666666665,temperature
2020-07-05,7,1.5,25.711666666666666,temperature
2020-07-05,7,2,27.405176666666666,temperature
2020-07-05,7,3,23.542361666666668,temperature
2020-07-05,7,4,19.87595,temperature
2020-07-05,7,5,17.47061666666667,temperature
2020-07-05,7,6,15.038268333333333,temperature
2020-07-05,7,7,13.574623333333333,temperature
2020-07-05,7,8,12.416441666666667,temperature
2020-07-05,7,9,11.44942,temperature
2020-07-05,7,13,16.686506666666666,temperature
2020-07-06,7,1,27.698445,temperature
2020-07-06,7,1.5,26.02166666666667,temperature
2020-07-06,7,2,27.695633333333333,temperature
2020-07-06,7,3,23.783566666666665,temperature
2020-07-06,7,4,20.441271666666665,temperature
2020-07-06,7,5,17.543571666666665,temperature
2020-07-06,7,6,14.878218333333333,temperature
2020-07-06,7,7,13.45137,temperature
2020-07-06,7,8,12.486305,temperature
2020-07-06,7,9,11.591618333333333,temperature
2020-07-06,7,13,16.653405,temperature
2020-07-07,7,1,27.804949999999998,temperature
2020-07-07,7,1.5,26.698333333333334,temperature
2020-07-07,7,2,27.828065,temperature
2020-07-07,7,3,24.470958333333332,temperature
2020-07-07,7,4,20.535568333333334,temperature
2020-07-07,7,5,17.383983333333333,temperature
2020-07-07,7,6,14.921203333333333,temperature
2020-07-07,7,7,13.458918333333333,temperature
2020-07-07,7,8,12.580301666666667,temperature
2020-07-07,7,9,11.725355,temperature
2020-07-07,7,13,16.616415,temperature
2020-07-08,7,1,27.864211666666666,temperature
2020-07-08,7,1.5,26.683333333333334,temperature
2020-07-08,7,2,27.847121666666666,temperature
2020-07-08,7,3,24.57609,temperature
2020-07-08,7,4,20.279415,temperature
2020-07-08,7,5,17.865783333333333,temperature
2020-07-08,7,6,15.196335,temperature
2020-07-08,7,7,13.474675,temperature
2020-07-08,7,8,12.408703333333333,temperature
2020-07-08,7,9,11.401665,temperature
2020-07-08,7,13,16.577936666666666,temperature
2020-07-09,7,1,27.865148333333334,temperature
2020-07-09,7,1.5,27.15833333333333,temperature
2020-07-09,7,2,27.911838333333336,temperature
2020-07-09,7,3,24.704186666666665,temperature
2020-07-09,7,4,20.734045,temperature
2020-07-09,7,5,17.88578,temperature
2020-07-09,7,6,15.230038333333333,temperature
2020-07-09,7,7,13.491356666666666,temperature
2020-07-09,7,8,12.517606666666667,temperature
2020-07-09,7,9,11.636238333333333,temperature
2020-07-09,7,13,16.538205,temperature
2020-07-10,7,1,27.861536666666666,temperature
2020-07-10,7,1.5,27.671666666666667,temperature
2020-07-10,7,2,27.879756666666665,temperature
2020-07-10,7,3,25.679315,temperature
2020-07-10,7,4,20.75344833333333,temperature
2020-07-10,7,5,18.256785,temperature
2020-07-10,7,6,15.198703333333334,temperature
2020-07-10,7,7,13.474065,temperature
2020-07-10,7,8,12.4354,temperature
2020-07-10,7,9,11.548475,temperature
2020-07-10,7,13,16.503748333333334,temperature
2020-07-11,7,1,27.327726666666667,temperature
2020-07-11,7,1.5,27.63,temperature
2020-07-11,7,2,27.398171666666666,temperature
2020-07-11,7,3,27.384611666666668,temperature
2020-07-11,7,4,21.568224999999998,temperature
2020-07-11,7,5,18.703296666666667,temperature
2020-07-11,7,6,15.593430000000001,temperature
2020-07-11,7,7,13.23793,temperature
2020-07-11,7,8,12.085118333333334,temperature
2020-07-11,7,9,11.28512,temperature
2020-07-11,7,13,16.488025,temperature
2020-07-12,7,1,26.717738333333333,temperature
2020-07-12,7,1.5,27.541666666666668,temperature
2020-07-12,7,2,26.776986666666666,temperature
2020-07-12,7,3,26.728091666666668,temperature
2020-07-12,7,4,21.62022,temperature
2020-07-12,7,5,18.291621666666668,temperature
2020-07-12,7,6,15.172995,temperature
2020-07-12,7,7,13.538381666666666,temperature
2020-07-12,7,8,12.377775,temperature
2020-07-12,7,9,11.327166666666667,temperature
2020-07-12,7,13,16.448488333333334,temperature
2020-07-13,7,1,26.598943333333334,temperature
2020-07-13,7,1.5,27.561666666666667,temperature
2020-07-13,7,2,26.675118333333334,temperature
2020-07-13,7,3,26.639141666666667,temperature
2020-07-13,7,4,21.732383333333335,temperature
2020-07-13,7,5,18.61927,temperature
2020-07-13,7,6,15.152546666666666,temperature
2020-07-13,7,7,13.479318333333334,temperature
2020-07-13,7,8,12.345505,temperature
2020-07-13,7,9,11.267603333333334,temperature
2020-07-13,7,13,16.41316833333333,temperature
2020-07-14,7,1,26.98408,temperature
2020-07-14,7,1.5,27.718333333333334,temperature
2020-07-14,7,2,27.13941833333333,temperature
2020-07-14,7,3,26.52576,temperature
2020-07-14,7,4,22.209345,temperature
2020-07-14,7,5,18.091573333333333,temperature
2020-07-14,7,6,15.846021666666667,temperature
2020-07-14,7,7,13.720968333333333,temperature
2020-07-14,7,8,12.428253333333334,temperature
2020-07-14,7,9,11.35086,temperature
2020-07-14,7,13,16.36835,temperature
2020-07-15,7,1,26.480301666666666,temperature
2020-07-15,7,1.5,27.915,temperature
2020-07-15,7,2,27.195398333333333,temperature
2020-07-15,7,3,26.584048333333335,temperature
2020-07-15,7,4,22.300131666666665,temperature
2020-07-15,7,5,18.612278333333332,temperature
2020-07-15,7,6,15.585683333333334,temperature
2020-07-15,7,7,13.740891666666666,temperature
2020-07-15,7,8,12.275141666666666,temperature
2020-07-15,7,9,11.240041666666666,temperature
2020-07-15,7,13,16.321056666666667,temperature
2020-07-16,7,1.5,28.296666666666667,temperature
2020-07-16,7,2,27.234281666666668,temperature
2020-07-16,7,3,26.58035,temperature
2020-07-16,7,4,21.95041833333333,temperature
2020-07-16,7,5,19.244436666666665,temperature
2020-07-16,7,6,15.732125,temperature
2020-07-16,7,7,13.61729,temperature
2020-07-16,7,8,12.290115,temperature
2020-07-16,7,9,11.204626666666666,temperature
2020-07-16,7,13,16.273896666666666,temperature
2020-07-17,7,1.5,28.256666666666668,temperature
2020-07-17,7,2,27.02151,temperature
2020-07-17,7,3,26.954456666666665,temperature
2020-07-17,7,4,22.887235,temperature
2020-07-17,7,5,18.90968833333333,temperature
2020-07-17,7,6,16.138716666666667,temperature
2020-07-17,7,7,13.768051666666667,temperature
2020-07-17,7,8,12.302981666666666,temperature
2020-07-17,7,9,11.448635,temperature
2020-07-17,7,13,16.232836666666667,temperature
2020-07-18,7,1.5,28.448333333333334,temperature
2020-07-18,7,2,27.396601666666665,temperature
2020-07-18,7,3,27.352655000000002,temperature
2020-07-18,7,4,23.095951666666664,temperature
2020-07-18,7,5,18.546595,temperature
2020-07-18,7,6,15.901171666666666,temperature
2020-07-18,7,7,13.61056,temperature
2020-07-18,7,8,12.207285,temperature
2020-07-18,7,9,11.219305,temperature
2020-07-18,7,13,16.190388333333335,temperature
2020-07-19,7,1.5,28.81,temperature
2020-07-19,7,2,27.931875,temperature
2020-07-19,7,3,27.888945,temperature
2020-07-19,7,4,23.863713333333333,temperature
2020-07-19,7,5,19.125893333333334,temperature
2020-07-19,7,6,15.735076666666666,temperature
2020-07-19,7,7,13.71602,temperature
2020-07-19,7,8,12.38683,temperature
2020-07-19,7,9,11.339206666666666,temperature
2020-07-19,7,13,16.14309666666667,temperature
2020-07-20,7,1.5,29.14,temperature
2020-07-20,7,2,28.26925166666667,temperature
2020-07-20,7,3,28.260995,temperature
2020-07-20,7,4,23.582463333333333,temperature
2020-07-20,7,5,19.699168333333333,temperature
2020-07-20,7,6,16.052616666666665,temperature
2020-07-20,7,7,13.571928333333334,temperature
2020-07-20,7,8,12.145578333333333,temperature
2020-07-20,7,9,11.133813333333334,temperature
2020-07-20,7,13,16.096705,temperature
2020-07-21,7,1.5,29.136666666666667,temperature
2020-07-21,7,2,28.20779,temperature
2020-07-21,7,3,28.182183333333334,temperature
2020-07-21,7,4,24.25045,temperature
2020-07-21,7,5,19.335116666666668,temperature
2020-07-21,7,6,16.188648333333333,temperature
2020-07-21,7,7,13.807708333333334,temperature
2020-07-21,7,8,12.286591666666666,temperature
2020-07-21,7,9,11.230381666666666,temperature
2020-07-21,7,13,16.046961666666668,temperature
2020-07-22,7,1.5,28.91166666666667,temperature
2020-07-22,7,2,27.878408333333333,temperature
2020-07-22,7,3,27.862178333333333,temperature
2020-07-22,7,4,24.813105,temperature
2020-07-22,7,5,19.968805,temperature
2020-07-22,7,6,16.001373333333333,temperature
2020-07-22,7,7,13.653018333333334,temperature
2020-07-22,7,8,12.345343333333332,temperature
2020-07-22,7,9,11.285598333333333,temperature
2020-07-22,7,13,16.012798333333333,temperature
2020-07-23,7,1.5,28.581666666666663,temperature
2020-07-23,7,2,27.506726666666665,temperature
2020-07-23,7,3,27.49296,temperature
2020-07-23,7,4,27.152785,temperature
2020-07-23,7,5,19.567926666666665,temperature
2020-07-23,7,6,16.63834,temperature
2020-07-23,7,7,14.227283333333332,temperature
2020-07-23,7,8,12.504145,temperature
2020-07-23,7,9,11.516573333333334,temperature
2020-07-23,7,13,15.98319,temperature
2020-07-24,7,1.5,28.193333333333335,temperature
2020-07-24,7,2,27.259961666666666,temperature
2020-07-24,7,3,27.2452,temperature
2020-07-24,7,4,24.913288333333334,temperature
2020-07-24,7,5,20.093801666666668,temperature
2020-07-24,7,6,16.514705,temperature
2020-07-24,7,7,14.285308333333333,temperature
2020-07-24,7,8,12.63121,temperature
2020-07-24,7,9,11.32775,temperature
2020-07-24,7,13,16.042003333333334,temperature
2020-07-25,7,1.5,28.265,temperature
2020-07-25,7,2,27.213983333333335,temperature
2020-07-25,7,3,27.20659,temperature
2020-07-25,7,4,26.77737833333333,temperature
2020-07-25,7,5,20.073436666666666,temperature
2020-07-25,7,6,16.31234166666667,temperature
2020-07-25,7,7,14.232616666666667,temperature
2020-07-25,7,8,12.509681666666667,temperature
2020-07-25,7,9,11.268268333333333,temperature
2020-07-25,7,13,15.999970000000001,temperature
2020-07-26,7,1.5,28.538333333333334,temperature
2020-07-26,7,2,27.69762,temperature
2020-07-26,7,3,27.682463333333335,temperature
2020-07-26,7,4,26.067286666666668,temperature
2020-07-26,7,5,20.268956666666668,temperature
2020-07-26,7,6,16.526046666666666,temperature
2020-07-26,7,7,13.825261666666666,temperature
2020-07-26,7,8,12.262563333333333,temperature
2020-07-26,7,9,11.233656666666667,temperature
2020-07-26,7,13,15.952226666666666,temperature
2020-07-27,7,1.5,28.435,temperature
2020-07-27,7,2,27.48207,temperature
2020-07-27,7,3,27.459511666666668,temperature
2020-07-27,7,4,27.321466666666666,temperature
2020-07-27,7,5,20.722501666666666,temperature
2020-07-27,7,6,16.474915,temperature
2020-07-27,7,7,13.665288333333333,temperature
2020-07-27,7,8,12.248205,temperature
2020-07-27,7,9,11.343779999999999,temperature
2020-07-27,7,13,15.904661666666666,temperature
2020-07-28,7,1.5,28.7,temperature
2020-07-28,7,2,27.783258333333333,temperature
2020-07-28,7,3,27.776621666666667,temperature
2020-07-28,7,4,27.645551666666666,temperature
2020-07-28,7,5,20.414991666666666,temperature
2020-07-28,7,6,17.0905,temperature
2020-07-28,7,7,13.786996666666667,temperature
2020-07-28,7,8,12.133356666666668,temperature
2020-07-28,7,9,11.171356666666666,temperature
2020-07-28,7,13,15.854306666666666,temperature
2020-07-29,7,1.5,28.78,temperature
2020-07-29,7,2,27.907510000000002,temperature
2020-07-29,7,3,27.899446666666666,temperature
2020-07-29,7,4,26.779678333333333,temperature
2020-07-29,7,5,20.91833666666667,temperature
2020-07-29,7,6,17.554738333333333,temperature
2020-07-29,7,7,13.915888333333333,temperature
2020-07-29,7,8,12.19296,temperature
2020-07-29,7,9,11.136483333333333,temperature
2020-07-29,7,13,15.81086,temperature
2020-07-30,7,1.5,28.89666666666667,temperature
2020-07-30,7,2,28.02648333333333,temperature
2020-07-30,7,3,28.012938333333334,temperature
2020-07-30,7,4,27.392293333333335,temperature
2020-07-30,7,5,20.994041666666668,temperature
2020-07-30,7,6,16.621073333333335,temperature
2020-07-30,7,7,13.962568333333333,temperature
2020-07-30,7,8,12.473465000000001,temperature
2020-07-30,7,9,11.324626666666667,temperature
2020-07-30,7,13,15.755253333333332,temperature
2020-07-31,7,1.5,28.54,temperature
2020-07-31,7,2,27.921065,temperature
2020-07-31,7,3,27.900196666666666,temperature
2020-07-31,7,4,25.943861666666667,temperature
2020-07-31,7,5,21.641493333333333,temperature
2020-07-31,7,6,16.862328333333334,temperature
2020-07-31,7,7,13.93753,temperature
2020-07-31,7,8,12.528131666666667,temperature
2020-07-31,7,9,11.426501666666667,temperature
2020-07-31,7,13,15.742406666666668,temperature
2020-08-01,7,1.5,28.561666666666667,temperature
2020-08-01,7,2,27.739286666666665,temperature
2020-08-01,7,3,27.710408333333334,temperature
2020-08-01,7,4,26.11085,temperature
2020-08-01,7,5,21.444776666666666,temperature
2020-08-01,7,6,17.150246666666668,temperature
2020-08-01,7,7,14.159658333333333,temperature
2020-08-01,7,8,12.464388333333332,temperature
2020-08-01,7,9,11.175133333333333,temperature
2020-08-01,7,13,15.696273333333334,temperature
2020-08-02,7,1.5,28.476666666666667,temperature
2020-08-02,7,2,27.24984166666667,temperature
2020-08-02,7,3,27.218668333333333,temperature
2020-08-02,7,4,27.022526666666668,temperature
2020-08-02,7,5,21.056215,temperature
2020-08-02,7,6,17.751753333333333,temperature
2020-08-02,7,7,14.180941666666666,temperature
2020-08-02,7,8,12.496666666666666,temperature
2020-08-02,7,9,11.360863333333333,temperature
2020-08-02,7,13,15.675441666666666,temperature
2020-08-03,7,1.5,28.501666666666665,temperature
2020-08-03,7,2,27.283853333333333,temperature
2020-08-03,7,3,27.264356666666668,temperature
2020-08-03,7,4,27.037653333333335,temperature
2020-08-03,7,5,21.7878,temperature
2020-08-03,7,6,17.282105,temperature
2020-08-03,7,7,14.163778333333333,temperature
2020-08-03,7,8,12.249623333333334,temperature
2020-08-03,7,9,11.07197,temperature
2020-08-03,7,13,15.641986666666668,temperature
2020-08-04,7,1.5,27.975,temperature
2020-08-04,7,2,26.11602,temperature
2020-08-04,7,3,26.1047,temperature
2020-08-04,7,4,26.083804999999998,temperature
2020-08-04,7,5,22.85235,temperature
2020-08-04,7,6,16.948623333333334,temperature
2020-08-04,7,7,14.389338333333333,temperature
2020-08-04,7,8,12.8063,temperature
2020-08-04,7,9,11.485546666666666,temperature
2020-08-04,7,13,15.616593333333334,temperature
2020-08-05,7,1.5,28.366666666666667,temperature
2020-08-05,7,2,26.677881666666664,temperature
2020-08-05,7,3,26.636353333333332,temperature
2020-08-05,7,4,26.349313333333335,temperature
2020-08-05,7,5,22.87626,temperature
2020-08-05,7,6,16.445155,temperature
2020-08-05,7,7,14.477966666666667,temperature
2020-08-05,7,8,12.607221666666668,temperature
2020-08-05,7,9,11.17052,temperature
2020-08-05,7,13,15.583478333333334,temperature
2020-08-06,7,1.5,28.075,temperature
2020-08-06,7,2,26.403336666666668,temperature
2020-08-06,7,3,26.376435,temperature
2020-08-06,7,4,26.281661666666665,temperature
2020-08-06,7,5,21.791071666666667,temperature
2020-08-06,7,6,17.645273333333336,temperature
2020-08-06,7,7,13.768116666666668,temperature
2020-08-06,7,8,12.364541666666668,temperature
2020-08-06,7,9,11.324268333333332,temperature
2020-08-06,7,13,15.576075,temperature
2020-08-07,7,1.5,28.028333333333336,temperature
2020-08-07,7,2,26.07313,temperature
2020-08-07,7,3,26.058015,temperature
2020-08-07,7,4,26.03797833333333,temperature
2020-08-07,7,5,22.52907666666667,temperature
2020-08-07,7,6,17.531441666666666,temperature
2020-08-07,7,7,13.727303333333333,temperature
2020-08-07,7,8,12.318695,temperature
2020-08-07,7,9,11.337873333333333,temperature
2020-08-07,7,13,15.550686666666667,temperature
2020-08-08,7,1.5,28.221666666666668,temperature
2020-08-08,7,2,26.465798333333332,temperature
2020-08-08,7,3,26.433385,temperature
2020-08-08,7,4,26.211516666666668,temperature
2020-08-08,7,5,22.848661666666665,temperature
2020-08-08,7,6,17.32232666666667,temperature
2020-08-08,7,7,14.279016666666667,temperature
2020-08-08,7,8,12.414921666666666,temperature
2020-08-08,7,9,11.149718333333333,temperature
2020-08-08,7,13,15.530535,temperature
2020-08-09,7,1.5,28.346666666666668,temperature
2020-08-09,7,2,26.612838333333332,temperature
2020-08-09,7,3,26.582136666666667,temperature
2020-08-09,7,4,26.514378333333333,temperature
2020-08-09,7,5,22.684553333333334,temperature
2020-08-09,7,6,18.03397,temperature
2020-08-09,7,7,13.794815,temperature
2020-08-09,7,8,12.213093333333333,temperature
2020-08-09,7,9,11.199278333333332,temperature
2020-08-09,7,13,15.512410000000001,temperature
2020-08-10,7,1.5,28.813333333333333,temperature
2020-08-10,7,2,27.27775833333333,temperature
2020-08-10,7,3,27.250735,temperature
2020-08-10,7,4,26.286025,temperature
2020-08-10,7,5,23.279966666666667,temperature
2020-08-10,7,6,17.792423333333332,temperature
2020-08-10,7,7,14.285533333333333,temperature
2020-08-10,7,8,12.456596666666666,temperature
2020-08-10,7,9,11.304061666666666,temperature
2020-08-10,7,13,15.49379,temperature
2020-08-11,7,1.5,28.781666666666666,temperature
2020-08-11,7,2,27.239221666666666,temperature
2020-08-11,7,3,27.223978333333335,temperature
2020-08-11,7,4,26.6337,temperature
2020-08-11,7,5,23.659138333333335,temperature
2020-08-11,7,6,17.152821666666668,temperature
2020-08-11,7,7,14.258205,temperature
2020-08-11,7,8,12.73145,temperature
2020-08-11,7,9,11.545273333333334,temperature
2020-08-11,7,13,15.47728,temperature
2020-08-12,7,1.5,29.11,temperature
2020-08-12,7,2,27.826826666666665,temperature
2020-08-12,7,3,27.769326666666664,temperature
2020-08-12,7,4,26.713546666666666,temperature
2020-08-12,7,5,23.527471666666667,temperature
2020-08-12,7,6,17.343896666666666,temperature
2020-08-12,7,7,14.209616666666667,temperature
2020-08-12,7,8,12.586126666666667,temperature
2020-08-12,7,9,11.514473333333333,temperature
2020-08-12,7,13,15.460078333333334,temperature
2020-08-13,7,1.5,29.056666666666665,temperature
2020-08-13,7,2,27.507528333333333,temperature
2020-08-13,7,3,27.487166666666667,temperature
2020-08-13,7,4,27.06777,temperature
2020-08-13,7,5,22.960323333333335,temperature
2020-08-13,7,6,17.771775,temperature
2020-08-13,7,7,14.057256666666667,temperature
2020-08-13,7,8,12.737486666666667,temperature
2020-08-13,7,9,11.5495,temperature
2020-08-13,7,13,15.446606666666666,temperature
2020-08-14,7,1.5,28.77166666666667,temperature
2020-08-14,7,2,26.938008333333332,temperature
2020-08-14,7,3,26.949818333333333,temperature
2020-08-14,7,4,26.883086666666667,temperature
2020-08-14,7,5,23.69943333333333,temperature
2020-08-14,7,6,17.976945,temperature
2020-08-14,7,7,14.703011666666667,temperature
2020-08-14,7,8,12.661950000000001,temperature
2020-08-14,7,9,11.147581666666667,temperature
2020-08-14,7,13,15.428296666666666,temperature
2020-08-15,7,1.5,28.373333333333335,temperature
2020-08-15,7,2,26.2773,temperature
2020-08-15,7,3,26.279130000000002,temperature
2020-08-15,7,4,26.19414,temperature
2020-08-15,7,5,23.656213333333334,temperature
2020-08-15,7,6,17.902566666666665,temperature
2020-08-15,7,7,14.522878333333333,temperature
2020-08-15,7,8,12.662381666666667,temperature
2020-08-15,7,9,11.39046,temperature
2020-08-15,7,13,15.451708333333332,temperature
2020-08-16,7,1.5,27.458333333333332,temperature
2020-08-16,7,2,24.771233333333335,temperature
2020-08-16,7,3,24.775806666666668,temperature
2020-08-16,7,4,24.766896666666668,temperature
2020-08-16,7,5,24.71947,temperature
2020-08-16,7,6,18.182171666666665,temperature
2020-08-16,7,7,14.129251666666667,temperature
2020-08-16,7,8,12.585668333333334,temperature
2020-08-16,7,9,11.499896666666666,temperature
2020-08-16,7,13,15.495341666666667,temperature
2020-08-17,7,1.5,27.446666666666665,temperature
2020-08-17,7,2,24.425571666666666,temperature
