date,hour,depth,value,variable
2020-10-14,7,0,17.1960010989011,temperature
2020-10-14,7,0.5,17.175331578947368,temperature
2020-10-14,7,1,17.15757419354839,temperature
2020-10-14,7,1.5,16.94966234899329,temperature
2020-10-14,7,10,10.397816923076924,temperature
2020-10-14,7,10.0,11.92688204861111,temperature
2020-10-14,7,10.5,10.376151351351352,temperature
2020-10-14,7,11.0,10.8680478125,temperature
2020-10-14,7,12.0,10.545666979166667,temperature
2020-10-14,7,13.0,10.296610104166668,temperature
2020-10-14,7,2,17.115963829787233,temperature
2020-10-14,7,2.5,17.107556944444443,temperature
2020-10-14,7,3,17.10192,temperature
2020-10-14,7,3.0,17.56620559027778,temperature
2020-10-14,7,3.5,17.09580202020202,temperature
2020-10-14,7,4,17.0907096,temperature
2020-10-14,7,4.0,16.90024607638889,temperature
2020-10-14,7,4.5,17.065328155339806,temperature
2020-10-14,7,5,17.00207234042553,temperature
2020-10-14,7,5.0,16.790736493055554,temperature
2020-10-14,7,5.5,16.567360273972604,temperature
2020-10-14,7,6,14.895597894736841,temperature
2020-10-14,7,6.0,16.733783576388888,temperature
2020-10-14,7,6.5,13.555149253731344,temperature
2020-10-14,7,7,12.155046575342466,temperature
2020-10-14,7,7.0,16.558735555555558,temperature
2020-10-14,7,7.5,11.368634523809524,temperature
2020-10-14,7,8,11.07511129032258,temperature
2020-10-14,7,8.0,16.198281666666666,temperature
2020-10-14,7,8.5,10.757544827586207,temperature
2020-10-14,7,9,10.528844871794872,temperature
2020-10-14,7,9.0,14.4918503125,temperature
2020-10-14,7,9.5,10.432885714285714,temperature
2020-10-15,7,1.5,16.9299625,temperature
2020-10-15,7,10.0,11.947112777777777,temperature
2020-10-15,7,11.0,10.902043472222223,temperature
2020-10-15,7,12.0,10.552729166666667,temperature
2020-10-15,7,13.0,10.303991215277778,temperature
2020-10-15,7,3.0,17.083251180555557,temperature
2020-10-15,7,4.0,16.882969583333335,temperature
2020-10-15,7,5.0,16.805894513888887,temperature
2020-10-15,7,6.0,16.747570486111112,temperature
2020-10-15,7,7.0,16.622288680555556,temperature
2020-10-15,7,8.0,16.36672534722222,temperature
2020-10-15,7,9.0,14.789404027777778,temperature
2020-10-16,7,1.5,16.732861111111113,temperature
2020-10-16,7,10.0,11.982818819444445,temperature
2020-10-16,7,11.0,10.913502430555555,temperature
2020-10-16,7,12.0,10.547739722222222,temperature
2020-10-16,7,13.0,10.291247881944445,temperature
2020-10-16,7,3.0,16.657525972222224,temperature
2020-10-16,7,4.0,16.66182576388889,temperature
2020-10-16,7,5.0,16.661602916666666,temperature
2020-10-16,7,6.0,16.69145701388889,temperature
2020-10-16,7,7.0,16.623006319444446,temperature
2020-10-16,7,8.0,16.480043263888888,temperature
2020-10-16,7,9.0,14.794027916666666,temperature
2020-10-17,7,1.5,16.160729166666666,temperature
2020-10-17,7,10.0,12.057669791666667,temperature
2020-10-17,7,11.0,10.915398472222222,temperature
2020-10-17,7,12.0,10.570126944444445,temperature
2020-10-17,7,13.0,10.30690951388889,temperature
2020-10-17,7,3.0,16.154776319444444,temperature
2020-10-17,7,4.0,16.114384375,temperature
2020-10-17,7,5.0,15.978900208333334,temperature
2020-10-17,7,6.0,15.9245721875,temperature
2020-10-17,7,7.0,15.774055208333333,temperature
2020-10-17,7,8.0,15.654027916666667,temperature
2020-10-17,7,9.0,14.822428541666667,temperature
2020-10-18,7,1.5,15.561388888888889,temperature
2020-10-18,7,10.0,12.076364861111111,temperature
2020-10-18,7,11.0,10.911943611111111,temperature
2020-10-18,7,12.0,10.582318055555556,temperature
2020-10-18,7,13.0,10.315914479166667,temperature
2020-10-18,7,3.0,15.620931458333333,temperature
2020-10-18,7,4.0,15.499353541666666,temperature
2020-10-18,7,5.0,15.468260694444444,temperature
2020-10-18,7,6.0,15.479278958333333,temperature
2020-10-18,7,7.0,15.390545208333334,temperature
2020-10-18,7,8.0,15.311355902777779,temperature
2020-10-18,7,9.0,14.667583055555555,temperature
2020-10-19,7,1.5,15.518979166666666,temperature
2020-10-19,7,10.0,12.121048055555555,temperature
2020-10-19,7,11.0,10.949279652777777,temperature
2020-10-19,7,12.0,10.571194652777777,temperature
2020-10-19,7,13.0,10.313515972222222,temperature
2020-10-19,7,3.0,15.670201180555555,temperature
2020-10-19,7,4.0,15.475336527777777,temperature
2020-10-19,7,5.0,15.399888333333333,temperature
2020-10-19,7,6.0,15.383429166666666,temperature
2020-10-19,7,7.0,15.269407291666667,temperature
2020-10-19,7,8.0,15.140855,temperature
2020-10-19,7,9.0,14.5076175,temperature
2020-10-20,7,1.5,15.930748611111111,temperature
2020-10-20,7,10.0,12.176366041666666,temperature
2020-10-20,7,11.0,10.962696944444444,temperature
2020-10-20,7,12.0,10.582052291666667,temperature
2020-10-20,7,13.0,10.329828958333334,temperature
2020-10-20,7,3.0,16.521397291666666,temperature
2020-10-20,7,4.0,15.961195138888888,temperature
2020-10-20,7,5.0,15.595548263888888,temperature
2020-10-20,7,6.0,15.394109965277778,temperature
2020-10-20,7,7.0,15.230797083333334,temperature
2020-10-20,7,8.0,15.124789861111111,temperature
2020-10-20,7,9.0,14.557324791666666,temperature
2020-10-21,7,1.5,16.235283333333335,temperature
2020-10-21,7,10.0,12.289303541666667,temperature
2020-10-21,7,11.0,10.980589375000001,temperature
2020-10-21,7,12.0,10.629081180555556,temperature
2020-10-21,7,13.0,10.346372986111112,temperature
2020-10-21,7,3.0,17.756519375,temperature
2020-10-21,7,4.0,16.53062625,temperature
2020-10-21,7,5.0,15.59966875,temperature
2020-10-21,7,6.0,15.400822430555555,temperature
2020-10-21,7,7.0,15.238188402777778,temperature
2020-10-21,7,8.0,15.060567916666667,temperature
2020-10-21,7,9.0,14.45647236111111,temperature
2020-10-22,7,1.5,16.30524861111111,temperature
2020-10-22,7,10.0,12.229645972222222,temperature
2020-10-22,7,11.0,11.001903194444445,temperature
2020-10-22,7,12.0,10.651608333333334,temperature
2020-10-22,7,13.0,10.363781979166667,temperature
2020-10-22,7,3.0,17.953730347222223,temperature
2020-10-22,7,4.0,16.77153763888889,temperature
2020-10-22,7,5.0,15.626519513888889,temperature
2020-10-22,7,6.0,15.436722743055556,temperature
2020-10-22,7,7.0,15.256366944444444,temperature
2020-10-22,7,8.0,15.091355,temperature
2020-10-22,7,9.0,14.46278875,temperature
2020-10-23,7,1.5,17.011895833333334,temperature
2020-10-23,7,10.0,12.369365694444445,temperature
2020-10-23,7,11.0,11.047005763888889,temperature
2020-10-23,7,12.0,10.658289027777778,temperature
2020-10-23,7,13.0,10.399392951388888,temperature
2020-10-23,7,3.0,18.588598263888887,temperature
2020-10-23,7,4.0,17.325874791666667,temperature
2020-10-23,7,5.0,15.947729166666667,temperature
2020-10-23,7,6.0,15.468031805555556,temperature
2020-10-23,7,7.0,15.266963541666668,temperature
2020-10-23,7,8.0,15.076933125,temperature
2020-10-23,7,9.0,14.361956805555556,temperature
2020-10-24,7,1.5,17.83484027777778,temperature
2020-10-24,7,10.0,12.37701,temperature
2020-10-24,7,11.0,11.04516861111111,temperature
2020-10-24,7,12.0,10.683891458333333,temperature
2020-10-24,7,13.0,10.462112847222222,temperature
2020-10-24,7,3.0,18.64342173611111,temperature
2020-10-24,7,4.0,18.194652291666667,temperature
2020-10-24,7,5.0,15.988408402777777,temperature
2020-10-24,7,6.0,15.47701392361111,temperature
2020-10-24,7,7.0,15.269449097222223,temperature
2020-10-24,7,8.0,15.042364652777778,temperature
2020-10-24,7,9.0,14.282600138888888,temperature
2020-10-25,7,1.5,16.539586111111113,temperature
2020-10-25,7,10.0,12.350802916666666,temperature
2020-10-25,7,11.0,11.100435902777779,temperature
2020-10-25,7,12.0,10.711400694444444,temperature
2020-10-25,7,13.0,10.480470555555556,temperature
2020-10-25,7,3.0,16.75022875,temperature
2020-10-25,7,4.0,16.54991888888889,temperature
2020-10-25,7,5.0,16.1956525,temperature
2020-10-25,7,6.0,15.496975243055555,temperature
2020-10-25,7,7.0,15.26458263888889,temperature
2020-10-25,7,8.0,15.042631944444445,temperature
2020-10-25,7,9.0,14.314232361111111,temperature
2020-10-26,7,-0.5,17.439914925373134,temperature
2020-10-26,7,0,17.052508287292817,temperature
2020-10-26,7,0.5,17.04821689373297,temperature
2020-10-26,7,1,16.894750000000002,temperature
2020-10-26,7,1.5,16.599829070881228,temperature
2020-10-26,7,10,10.528828787878789,temperature
2020-10-26,7,10.0,12.411889130434783,temperature
2020-10-26,7,10.5,10.41386,temperature
2020-10-26,7,11.0,11.072821811594203,temperature
2020-10-26,7,12.0,10.718930072463769,temperature
2020-10-26,7,13.0,10.480807028985508,temperature
2020-10-26,7,2,16.45965238095238,temperature
2020-10-26,7,2.0,18.43377111111111,temperature
2020-10-26,7,2.5,15.853435227272728,temperature
2020-10-26,7,3,15.467996428571428,temperature
2020-10-26,7,3.0,16.84894123188406,temperature
2020-10-26,7,3.5,15.39543275862069,temperature
2020-10-26,7,4,15.3441975,temperature
2020-10-26,7,4.0,16.613030217391305,temperature
2020-10-26,7,4.5,15.321694444444445,temperature
2020-10-26,7,5,15.094774468085106,temperature
2020-10-26,7,5.0,16.34811065217391,temperature
2020-10-26,7,5.5,14.873258823529412,temperature
2020-10-26,7,6,14.2061,temperature
2020-10-26,7,6.0,15.578716050724637,temperature
2020-10-26,7,6.5,13.33905737704918,temperature
2020-10-26,7,7,12.2162925,temperature
2020-10-26,7,7.0,15.296927246376812,temperature
2020-10-26,7,7.5,11.248492753623188,temperature
2020-10-26,7,8,10.964545070422535,temperature
2020-10-26,7,8.0,15.038696594202898,temperature
2020-10-26,7,8.5,10.816986274509803,temperature
2020-10-26,7,9,10.734070967741935,temperature
2020-10-26,7,9.0,14.320996014492753,temperature
2020-10-26,7,9.5,10.645460714285715,temperature
2020-10-27,7,1.5,16.627891304347827,temperature
2020-10-27,7,10.0,12.413758188405797,temperature
2020-10-27,7,11.0,11.092234057971014,temperature
2020-10-27,7,12.0,10.733916956521739,temperature
2020-10-27,7,13.0,10.477231231884058,temperature
2020-10-27,7,3.0,16.85264615942029,temperature
2020-10-27,7,4.0,16.63755507246377,temperature
2020-10-27,7,5.0,16.21944536231884,temperature
2020-10-27,7,6.0,15.609259891304347,temperature
2020-10-27,7,7.0,15.29357231884058,temperature
2020-10-27,7,8.0,15.025069130434783,temperature
2020-10-27,7,9.0,14.256788260869566,temperature
2020-10-28,7,1.5,16.62093888888889,temperature
2020-10-28,7,10.0,12.458394444444444,temperature
2020-10-28,7,11.0,11.089519652777778,temperature
2020-10-28,7,12.0,10.714253194444444,temperature
2020-10-28,7,13.0,10.484479930555555,temperature
2020-10-28,7,3.0,16.90393513888889,temperature
2020-10-28,7,4.0,16.641507291666667,temperature
2020-10-28,7,5.0,16.2023775,temperature
2020-10-28,7,6.0,15.607460729166666,temperature
2020-10-28,7,7.0,15.298413958333333,temperature
2020-10-28,7,8.0,14.992134166666666,temperature
2020-10-28,7,9.0,14.258540902777778,temperature
2020-10-29,7,1.5,16.978916666666667,temperature
2020-10-29,7,10.0,12.535589027777778,temperature
2020-10-29,7,11.0,11.3866275,temperature
2020-10-29,7,12.0,10.871790763888889,temperature
2020-10-29,7,13.0,10.667230590277777,temperature
2020-10-29,7,3.0,17.096315555555556,temperature
2020-10-29,7,4.0,16.953161666666666,temperature
2020-10-29,7,5.0,16.685993472222222,temperature
2020-10-29,7,6.0,16.106586006944443,temperature
2020-10-29,7,7.0,15.74294701388889,temperature
2020-10-29,7,8.0,15.302673819444445,temperature
2020-10-29,7,9.0,14.296644027777777,temperature
2020-10-30,7,1.5,16.05731875,temperature
2020-10-30,7,10.0,12.484871284722223,temperature
2020-10-30,7,11.0,11.361874375,temperature
2020-10-30,7,12.0,10.992973125,temperature
2020-10-30,7,13.0,10.824138350694444,temperature
2020-10-30,7,3.0,16.022782777777778,temperature
2020-10-30,7,4.0,16.019615590277777,temperature
2020-10-30,7,5.0,16.029226666666666,temperature
2020-10-30,7,6.0,16.055417625,temperature
2020-10-30,7,7.0,15.973959861111112,temperature
2020-10-30,7,8.0,15.696288819444444,temperature
2020-10-30,7,9.0,14.654871805555556,temperature
2020-10-31,7,1.5,14.778847222222222,temperature
2020-10-31,7,10.0,12.651503958333333,temperature
2020-10-31,7,11.0,11.272417708333334,temperature
2020-10-31,7,12.0,10.947319305555556,temperature
2020-10-31,7,13.0,10.764773402777777,temperature
2020-10-31,7,3.0,14.82046486111111,temperature
2020-10-31,7,4.0,14.776547013888889,temperature
2020-10-31,7,5.0,14.772304722222222,temperature
2020-10-31,7,6.0,14.781392638888889,temperature
2020-10-31,7,7.0,14.686938402777777,temperature
2020-10-31,7,8.0,14.638659375,temperature
2020-10-31,7,9.0,14.434509444444444,temperature
2020-11-01,7,1.5,14.291404166666666,temperature
2020-11-01,7,10.0,13.45350451388889,temperature
2020-11-01,7,11.0,12.232667083333334,temperature
2020-11-01,7,12.0,11.808489236111111,temperature
2020-11-01,7,13.0,11.01326704861111,temperature
2020-11-01,7,3.0,14.29133888888889,temperature
2020-11-01,7,4.0,14.277841527777777,temperature
2020-11-01,7,5.0,14.282187500000001,temperature
2020-11-01,7,6.0,14.313895416666666,temperature
2020-11-01,7,7.0,14.261142152777778,temperature
2020-11-01,7,8.0,14.264209375,temperature
2020-11-01,7,9.0,14.176888819444445,temperature
2020-11-02,7,1.5,12.790791666666667,temperature
2020-11-02,7,10.0,12.706899166666666,temperature
2020-11-02,7,11.0,12.637502152777778,temperature
2020-11-02,7,12.0,12.499031944444445,temperature
2020-11-02,7,13.0,12.4440971875,temperature
2020-11-02,7,3.0,12.733485416666667,temperature
2020-11-02,7,4.0,12.725226666666666,temperature
2020-11-02,7,5.0,12.737594583333333,temperature
2020-11-02,7,6.0,12.780030416666667,temperature
2020-11-02,7,7.0,12.726496666666666,temperature
2020-11-02,7,8.0,12.741482847222223,temperature
2020-11-02,7,9.0,12.69701923611111,temperature
2020-11-03,7,1.5,12.204940277777778,temperature
2020-11-03,7,10.0,12.011633541666667,temperature
2020-11-03,7,11.0,11.946520694444445,temperature
2020-11-03,7,12.0,11.882720208333334,temperature
2020-11-03,7,13.0,11.850296944444445,temperature
2020-11-03,7,3.0,12.156854097222222,temperature
2020-11-03,7,4.0,12.136040972222222,temperature
2020-11-03,7,5.0,12.139488541666667,temperature
2020-11-03,7,6.0,12.170538368055556,temperature
2020-11-03,7,7.0,12.110519097222221,temperature
2020-11-03,7,8.0,12.101814652777778,temperature
2020-11-03,7,9.0,12.025534166666667,temperature
2020-11-04,7,1.5,11.961965277777777,temperature
2020-11-04,7,10.0,11.623507013888888,temperature
2020-11-04,7,11.0,11.555910416666666,temperature
2020-11-04,7,12.0,11.492021319444444,temperature
2020-11-04,7,13.0,11.46655392361111,temperature
2020-11-04,7,3.0,12.000866527777777,temperature
2020-11-04,7,4.0,11.895132986111111,temperature
2020-11-04,7,5.0,11.871250972222223,temperature
2020-11-04,7,6.0,11.876120798611112,temperature
2020-11-04,7,7.0,11.792841805555556,temperature
2020-11-04,7,8.0,11.769203680555556,temperature
2020-11-04,7,9.0,11.656981180555555,temperature
2020-11-05,7,1.5,12.017340277777778,temperature
2020-11-05,7,10.0,11.523625347222222,temperature
2020-11-05,7,11.0,11.424369930555557,temperature
2020-11-05,7,12.0,11.37333125,temperature
2020-11-05,7,13.0,11.341181354166666,temperature
2020-11-05,7,3.0,12.104097777777778,temperature
2020-11-05,7,4.0,11.950922569444444,temperature
2020-11-05,7,5.0,11.908012361111112,temperature
2020-11-05,7,6.0,11.855849097222222,temperature
2020-11-05,7,7.0,11.73050298611111,temperature
2020-11-05,7,8.0,11.721618263888889,temperature
2020-11-05,7,9.0,11.594326875,temperature
2020-11-06,7,1.5,12.381143055555555,temperature
2020-11-06,7,10.0,11.546958055555555,temperature
2020-11-06,7,11.0,11.460786805555555,temperature
2020-11-06,7,12.0,11.395275694444445,temperature
2020-11-06,7,13.0,11.342136979166666,temperature
2020-11-06,7,3.0,12.651967569444444,temperature
2020-11-06,7,4.0,12.357030625,temperature
2020-11-06,7,5.0,12.156599513888889,temperature
2020-11-06,7,6.0,11.876426736111112,temperature
2020-11-06,7,7.0,11.76613326388889,temperature
2020-11-06,7,8.0,11.73667388888889,temperature
2020-11-06,7,9.0,11.602083541666667,temperature
2020-11-07,7,1.5,12.351970833333333,temperature
2020-11-07,7,10.0,11.519507847222222,temperature
2020-11-07,7,11.0,11.429282916666667,temperature
2020-11-07,7,12.0,11.386439513888888,temperature
2020-11-07,7,13.0,11.308681041666667,temperature
2020-11-07,7,3.0,12.941475,temperature
2020-11-07,7,4.0,12.430424375,temperature
2020-11-07,7,5.0,11.967664791666667,temperature
2020-11-07,7,6.0,11.845613819444445,temperature
2020-11-07,7,7.0,11.754529375,temperature
2020-11-07,7,8.0,11.737840208333333,temperature
2020-11-07,7,9.0,11.608221944444445,temperature
2020-11-08,7,1.5,12.585027777777778,temperature
2020-11-08,7,10.0,11.545567013888888,temperature
2020-11-08,7,11.0,11.446234166666667,temperature
2020-11-08,7,12.0,11.383797638888888,temperature
2020-11-08,7,13.0,11.292247291666667,temperature
2020-11-08,7,3.0,13.136424791666666,temperature
2020-11-08,7,4.0,12.643105138888888,temperature
2020-11-08,7,5.0,12.010375833333333,temperature
2020-11-08,7,6.0,11.891330972222223,temperature
2020-11-08,7,7.0,11.779901666666667,temperature
2020-11-08,7,8.0,11.738126458333333,temperature
2020-11-08,7,9.0,11.610257361111112,temperature
2020-11-09,7,1.5,12.632909722222223,temperature
2020-11-09,7,10.0,11.550220625,temperature
2020-11-09,7,11.0,11.44154736111111,temperature
2020-11-09,7,12.0,11.373684722222222,temperature
2020-11-09,7,13.0,11.2984190625,temperature
2020-11-09,7,3.0,13.425811458333333,temperature
2020-11-09,7,4.0,12.759332222222222,temperature
2020-11-09,7,5.0,12.061400972222222,temperature
2020-11-09,7,6.0,11.913924166666666,temperature
2020-11-09,7,7.0,11.797669722222222,temperature
2020-11-09,7,8.0,11.758263888888889,temperature
2020-11-09,7,9.0,11.627880555555556,temperature
2020-11-10,7,-0.5,14.731033789954338,temperature
2020-11-10,7,0,14.28832429378531,temperature
2020-11-10,7,0.5,13.888447252747254,temperature
2020-11-10,7,1,13.50724,temperature
2020-11-10,7,1.5,12.667739192982456,temperature
2020-11-10,7,10,11.338515384615384,temperature
2020-11-10,7,10.0,11.55340398611111,temperature
2020-11-10,7,10.5,11.303722950819672,temperature
2020-11-10,7,11.0,11.436122333333334,temperature
2020-11-10,7,12.0,11.370607875,temperature
2020-11-10,7,13.0,11.259295208333333,temperature
2020-11-10,7,2,12.357509756097562,temperature
2020-11-10,7,2.5,12.0095203125,temperature
2020-11-10,7,3,11.95303275862069,temperature
2020-11-10,7,3.0,14.315711652777777,temperature
2020-11-10,7,3.5,11.914220408163265,temperature
2020-11-10,7,4,11.8823875,temperature
2020-11-10,7,4.0,12.868807458333334,temperature
2020-11-10,7,4.5,11.857314285714287,temperature
2020-11-10,7,5,11.830855555555555,temperature
2020-11-10,7,5.0,12.103588597222222,temperature
2020-11-10,7,5.5,11.80289696969697,temperature
2020-11-10,7,6,11.769575409836065,temperature
2020-11-10,7,6.0,11.932333638888888,temperature
2020-11-10,7,6.5,11.703666129032259,temperature
2020-11-10,7,7,11.6245375,temperature
2020-11-10,7,7.0,11.80684551388889,temperature
2020-11-10,7,7.5,11.578286538461539,temperature
2020-11-10,7,8,11.530923076923077,temperature
2020-11-10,7,8.0,11.766677833333333,temperature
2020-11-10,7,8.5,11.479826,temperature
2020-11-10,7,9,11.436598245614036,temperature
2020-11-10,7,9.0,11.642487527777778,temperature
2020-11-10,7,9.5,11.398609302325582,temperature
2020-11-11,7,1.5,13.751973611111111,temperature
2020-11-11,7,10.0,11.566531944444444,temperature
2020-11-11,7,11.0,11.456974722222222,temperature
2020-11-11,7,12.0,11.375166111111112,temperature
2020-11-11,7,13.0,11.309989583333333,temperature
2020-11-11,7,3.0,14.73395451388889,temperature
2020-11-11,7,4.0,14.084372847222221,temperature
2020-11-11,7,5.0,12.2562625,temperature
2020-11-11,7,6.0,11.986621319444444,temperature
2020-11-11,7,7.0,11.843874375,temperature
2020-11-11,7,8.0,11.786264027777777,temperature
2020-11-11,7,9.0,11.639823333333334,temperature
2020-11-12,7,1.5,14.372695833333333,temperature
2020-11-12,7,10.0,11.565716736111112,temperature
2020-11-12,7,11.0,11.435352777777778,temperature
2020-11-12,7,12.0,11.375298611111111,temperature
2020-11-12,7,13.0,11.281772777777778,temperature
2020-11-12,7,3.0,15.527876388888888,temperature
2020-11-12,7,4.0,14.501375486111112,temperature
2020-11-12,7,5.0,12.521073819444444,temperature
2020-11-12,7,6.0,12.07360861111111,temperature
2020-11-12,7,7.0,11.854325833333334,temperature
2020-11-12,7,8.0,11.803563402777778,temperature
2020-11-12,7,9.0,11.665665902777778,temperature
2020-11-13,7,1.5,14.728152777777778,temperature
2020-11-13,7,10.0,11.548721736111112,temperature
2020-11-13,7,11.0,11.420855347222222,temperature
2020-11-13,7,12.0,11.353313333333332,temperature
2020-11-13,7,13.0,11.232042430555556,temperature
2020-11-13,7,3.0,14.82975486111111,temperature
2020-11-13,7,4.0,14.682909375,temperature
2020-11-13,7,5.0,13.778356597222222,temperature
2020-11-13,7,6.0,12.043273263888889,temperature
2020-11-13,7,7.0,11.863310069444445,temperature
2020-11-13,7,8.0,11.796243055555555,temperature
2020-11-13,7,9.0,11.659832638888888,temperature
2020-11-14,7,1.5,13.315465277777777,temperature
2020-11-14,7,10.0,11.555557152777778,temperature
2020-11-14,7,11.0,11.42178625,temperature
2020-11-14,7,12.0,11.343696666666666,temperature
2020-11-14,7,13.0,11.20302326388889,temperature
2020-11-14,7,3.0,13.482299097222223,temperature
2020-11-14,7,4.0,13.265901111111111,temperature
2020-11-14,7,5.0,12.587109166666666,temperature
2020-11-14,7,6.0,12.117053680555555,temperature
2020-11-14,7,7.0,11.872702777777778,temperature
2020-11-14,7,8.0,11.804565902777778,temperature
2020-11-14,7,9.0,11.661542777777777,temperature
2020-11-15,7,1.5,12.722548611111112,temperature
2020-11-15,7,10.0,11.795771319444444,temperature
2020-11-15,7,11.0,11.582294097222222,temperature
2020-11-15,7,12.0,11.453675069444445,temperature
2020-11-15,7,13.0,11.333343229166667,temperature
2020-11-15,7,3.0,12.725570902777777,temperature
2020-11-15,7,4.0,12.662167013888888,temperature
2020-11-15,7,5.0,12.486236111111111,temperature
2020-11-15,7,6.0,12.3654771875,temperature
2020-11-15,7,7.0,12.269010902777778,temperature
2020-11-15,7,8.0,12.243748333333333,temperature
2020-11-15,7,9.0,12.069932847222223,temperature
2020-11-16,7,1.5,11.88557638888889,temperature
2020-11-16,7,10.0,11.80915388888889,temperature
2020-11-16,7,11.0,11.806686319444445,temperature
2020-11-16,7,12.0,11.810470208333333,temperature
2020-11-16,7,13.0,11.806906180555556,temperature
2020-11-16,7,3.0,11.830015555555555,temperature
2020-11-16,7,4.0,11.822014722222223,temperature
2020-11-16,7,5.0,11.833232222222222,temperature
2020-11-16,7,6.0,11.86687548611111,temperature
2020-11-16,7,7.0,11.818802638888888,temperature
2020-11-16,7,8.0,11.833109444444444,temperature
2020-11-16,7,9.0,11.791593055555555,temperature
2020-11-17,7,1.5,11.041155555555555,temperature
2020-11-17,7,10.0,10.974506041666666,temperature
2020-11-17,7,11.0,10.971960625,temperature
2020-11-17,7,12.0,10.975996180555555,temperature
2020-11-17,7,13.0,10.973363784722222,temperature
2020-11-17,7,3.0,10.988752916666666,temperature
2020-11-17,7,4.0,10.981039166666667,temperature
2020-11-17,7,5.0,10.9946675,temperature
2020-11-17,7,6.0,11.027632743055555,temperature
2020-11-17,7,7.0,10.984191805555556,temperature
2020-11-17,7,8.0,10.998318680555556,temperature
2020-11-17,7,9.0,10.956942152777778,temperature
2020-11-18,7,1.5,10.2857694375,temperature
2020-11-18,7,10.0,10.140354895833333,temperature
2020-11-18,7,11.0,10.041701611111112,temperature
2020-11-18,7,12.0,9.929519236111112,temperature
2020-11-18,7,13.0,9.900486125,temperature
2020-11-18,7,3.0,10.235500597222222,temperature
2020-11-18,7,4.0,10.220902777777777,temperature
2020-11-18,7,5.0,10.231916159722223,temperature
2020-11-18,7,6.0,10.271641024305556,temperature
2020-11-18,7,7.0,10.218193368055555,temperature
2020-11-18,7,8.0,10.229335729166667,temperature
2020-11-18,7,9.0,10.158540361111111,temperature
2020-11-19,7,1.5,9.7668958125,temperature
2020-11-19,7,10.0,9.584513930555556,temperature
2020-11-19,7,11.0,9.492957,temperature
2020-11-19,7,12.0,9.410098381944444,temperature
2020-11-19,7,13.0,9.327739041666666,temperature
2020-11-19,7,3.0,9.751496409722222,temperature
2020-11-19,7,4.0,9.7039763125,temperature
2020-11-19,7,5.0,9.701722909722221,temperature
2020-11-19,7,6.0,9.726183649305556,temperature
2020-11-19,7,7.0,9.659705222222222,temperature
2020-11-19,7,8.0,9.662219361111111,temperature
2020-11-19,7,9.0,9.590891034722222,temperature
2020-11-20,7,1.5,9.837318006944445,temperature
2020-11-20,7,10.0,9.539394625,temperature
2020-11-20,7,11.0,9.521269958333333,temperature
2020-11-20,7,12.0,9.519199777777779,temperature
2020-11-20,7,13.0,9.522387559027777,temperature
2020-11-20,7,3.0,9.866108020833334,temperature
2020-11-20,7,4.0,9.787170972222222,temperature
2020-11-20,7,5.0,9.7265306875,temperature
2020-11-20,7,6.0,9.710865225694445,temperature
2020-11-20,7,7.0,9.622657340277778,temperature
2020-11-20,7,8.0,9.605321694444445,temperature
2020-11-20,7,9.0,9.535671208333333,temperature
2020-11-21,7,1.5,10.030638909722223,temperature
2020-11-21,7,10.0,9.554336826388889,temperature
2020-11-21,7,11.0,9.540584159722222,temperature
2020-11-21,7,12.0,9.548624694444444,temperature
2020-11-21,7,13.0,9.56182629513889,temperature
2020-11-21,7,3.0,10.330906027777777,temperature
2020-11-21,7,4.0,10.039320881944445,temperature
2020-11-21,7,5.0,9.807197215277778,temperature
2020-11-21,7,6.0,9.762081739583333,temperature
2020-11-21,7,7.0,9.633229340277778,temperature
2020-11-21,7,8.0,9.611192034722222,temperature
2020-11-21,7,9.0,9.544564534722221,temperature
2020-11-22,7,1.5,9.890513833333333,temperature
2020-11-22,7,10.0,9.599801215277777,temperature
2020-11-22,7,11.0,9.580208965277778,temperature
2020-11-22,7,12.0,9.575561583333334,temperature
2020-11-22,7,13.0,9.56959292013889,temperature
2020-11-22,7,3.0,9.892147770833333,temperature
2020-11-22,7,4.0,9.825081826388889,temperature
2020-11-22,7,5.0,9.814141611111111,temperature
2020-11-22,7,6.0,9.81836353125,temperature
2020-11-22,7,7.0,9.729160458333332,temperature
2020-11-22,7,8.0,9.706981131944445,temperature
2020-11-22,7,9.0,9.607982395833334,temperature
2020-11-23,7,1.5,9.798770793055555,temperature
2020-11-23,7,10.0,9.736592645833333,temperature
2020-11-23,7,11.0,9.732512569444445,temperature
2020-11-23,7,12.0,9.74041345138889,temperature
2020-11-23,7,13.0,9.741799809027778,temperature
2020-11-23,7,3.0,9.748651763888889,temperature
2020-11-23,7,4.0,9.738237,temperature
2020-11-23,7,5.0,9.752105930555555,temperature
2020-11-23,7,6.0,9.790564725694445,temperature
2020-11-23,7,7.0,9.742186833333333,temperature
2020-11-23,7,8.0,9.758998229166666,temperature
2020-11-23,7,9.0,9.716202034722222,temperature
2020-11-24,7,1.5,9.427576402777778,temperature
2020-11-24,7,10.0,9.33058804861111,temperature
2020-11-24,7,11.0,9.315859472222222,temperature
2020-11-24,7,12.0,9.307092888888889,temperature
2020-11-24,7,13.0,9.284690805555556,temperature
2020-11-24,7,3.0,9.40856,temperature
2020-11-24,7,4.0,9.359531861111112,temperature
2020-11-24,7,5.0,9.367693354166667,temperature
2020-11-24,7,6.0,9.397098020833333,temperature
